pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-50,x,0,0,0,0,,,,,0.012966799999958312,,0.00968719999991663,0.012966799999958312,1.005639100000053,1.005639100000053,1.005639100000053,1.005639100000053,1.0225183000000015,2.0058632000000216,2.0058632000000216,2.7003947000000608,x,1,0.6194203000000016,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
150,v,0,1,1,1,,,,,2.705928900000117,,2.7033026999999947,2.705928900000117,3.705470099999957,3.705470099999957,3.705470099999957,3.705470099999957,3.705470099999957,4.70538119999992,4.70538119999992,5.456129899999951,v,1,0.7446102999999766,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
50,c,0,2,2,2,,,,,5.472042000000101,,5.456857899999932,5.472042000000101,6.472052500000018,6.472052500000018,6.472052500000018,6.472052500000018,6.472052500000018,7.471966199999997,7.471966199999997,8.256038799999942,c,1,0.7733373000000938,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-150,z,0,3,3,3,,,,,8.271903699999939,,8.256832499999973,8.271903699999939,9.272045899999966,9.272045899999966,9.272045899999966,9.272045899999966,9.272045899999966,10.271840099999963,10.271840099999963,10.856073800000104,z,1,0.5828012999998009,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-50,x,1,0,4,0,,,,,10.871929500000078,,10.85757620000004,10.871929500000078,11.871612500000083,11.871612500000083,11.871612500000083,11.871612500000083,11.871612500000083,12.871563100000003,12.871563100000003,13.372529900000018,x,1,0.4851222999998299,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
150,v,1,1,5,1,,,,,13.388345900000104,,13.37328720000005,13.388345900000104,14.388125799999898,14.388125799999898,14.388125799999898,14.388125799999898,14.388125799999898,15.388280699999996,15.388280699999996,16.088686999999936,v,1,0.683596899999884,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
50,c,1,2,6,2,,,,,16.104638000000023,,16.089476599999898,16.104638000000023,17.10458730000005,17.10458730000005,17.10458730000005,17.10458730000005,17.10458730000005,18.10446920000004,18.10446920000004,18.85555240000008,c,1,0.7452790999998342,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-150,z,1,3,7,3,,,,,18.87110000000007,,18.856306899999936,18.87110000000007,19.87108860000012,19.87108860000012,19.87108860000012,19.87108860000012,19.87108860000012,20.87105560000009,20.87105560000009,21.47188600000004,z,1,0.5904270000000906,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-50,x,2,0,8,0,,,,,21.487621900000022,,21.472671600000012,21.487621900000022,22.487664900000027,22.487664900000027,22.487664900000027,22.487664900000027,22.487664900000027,23.487484499999937,23.487484499999937,23.92187009999998,x,1,0.4335392000000411,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
150,v,2,1,9,1,,,,,23.937448500000073,,23.92265199999997,23.937448500000073,24.937487200000078,24.937487200000078,24.937487200000078,24.937487200000078,24.937487200000078,25.9373971,25.9373971,26.57161760000008,v,1,0.6306798999999046,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
50,c,2,2,10,2,,,,,26.587390899999946,,26.573089900000014,26.587390899999946,27.587340799999993,27.587340799999993,27.587340799999993,27.587340799999993,27.587340799999993,28.587211799999977,28.587211799999977,29.53786070000001,c,1,0.9419800999999097,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-150,z,2,3,11,3,,,,,29.55373529999997,,29.5386575,29.55373529999997,30.553723499999933,30.553723499999933,30.553723499999933,30.553723499999933,30.553723499999933,31.55431479999993,31.55431479999993,32.07105780000006,z,1,0.501183200000014,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-50,x,3,0,12,0,,,,,32.08687209999994,,32.07180480000011,32.08687209999994,33.08730209999999,33.08730209999999,33.08730209999999,33.08730209999999,33.08730209999999,34.08706409999991,34.08706409999991,34.63777260000006,x,1,0.5493039999998928,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
150,v,3,1,13,1,,,,,34.653561699999955,,34.638534200000095,34.653561699999955,35.65352639999992,35.65352639999992,35.65352639999992,35.65352639999992,35.65352639999992,36.65348990000007,36.65348990000007,37.28779920000011,v,1,0.6247094999998808,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
50,c,3,2,14,2,,,,,37.30368580000004,,37.28939319999995,37.30368580000004,38.303271700000096,38.303271700000096,38.303271700000096,38.303271700000096,38.303271700000096,39.30319950000012,39.30319950000012,40.15401229999998,c,1,0.8386894000000211,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-150,z,3,3,15,3,,,,,40.169887100000096,,40.154808600000024,40.169887100000096,41.170044499999904,41.170044499999904,41.170044499999904,41.170044499999904,41.170044499999904,42.17013070000007,42.17013070000007,42.6041146,z,1,0.4260226999999759,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-50,x,4,0,16,0,,,,,42.61964899999998,,42.60485640000002,42.61964899999998,43.61983699999996,43.61983699999996,43.61983699999996,43.61983699999996,43.61983699999996,44.619576800000004,44.619576800000004,45.23701170000004,x,1,0.6074969000001147,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
150,v,4,1,17,1,,,,,45.2528827000001,,45.237880099999984,45.2528827000001,46.25278849999995,46.25278849999995,46.25278849999995,46.25278849999995,46.25278849999995,47.25276650000001,47.25276650000001,47.920381500000076,v,1,0.6512457999999697,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
50,c,4,2,18,2,,,,,47.9361543,,47.92142960000001,47.9361543,48.9361042999999,48.9361042999999,48.9361042999999,48.9361042999999,48.9361042999999,49.9360079999999,49.9360079999999,50.52015819999997,c,1,0.5722728999999163,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-150,z,4,3,19,3,,,,,50.536121200000025,,50.521019000000024,50.536121200000025,51.535981799999945,51.535981799999945,51.535981799999945,51.535981799999945,51.535981799999945,52.5359069000001,52.5359069000001,53.087124899999935,z,1,0.5474965000000793,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-50,x,5,0,20,0,,,,,53.10301090000007,,53.08802190000006,53.10301090000007,54.10280880000005,54.10280880000005,54.10280880000005,54.10280880000005,54.10280880000005,55.10216910000008,55.10216910000008,55.7528327,x,1,0.6368032000000312,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
150,v,5,1,21,1,,,,,55.76882249999994,,55.75357340000005,55.76882249999994,56.76878220000003,56.76878220000003,56.76878220000003,56.76878220000003,56.76878220000003,57.768852700000025,57.768852700000025,58.43641759999991,v,1,0.665621099999953,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
50,c,5,2,22,2,,,,,58.451966900000116,,58.43791370000008,58.451966900000116,59.451895899999954,59.451895899999954,59.451895899999954,59.451895899999954,59.451895899999954,60.45184880000011,60.45184880000011,61.03574759999992,c,1,0.574828000000025,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-150,z,5,3,23,3,,,,,61.05191839999998,,61.03648440000006,61.05191839999998,62.03581239999994,62.03581239999994,62.03581239999994,62.03581239999994,62.05212770000003,63.05175600000007,63.05175600000007,64.11927760000003,z,1,1.0664171999999326,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-50,x,6,0,24,0,,,,,64.13493700000004,,64.1200229000001,64.13493700000004,65.13497540000003,65.13497540000003,65.13497540000003,65.13497540000003,65.13497540000003,66.13482019999992,66.13482019999992,66.76883320000002,x,1,0.6211754000000838,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
150,v,6,1,25,1,,,,,66.78482230000009,,66.76960329999997,66.78482230000009,67.78467909999995,67.78467909999995,67.78467909999995,67.78467909999995,67.78467909999995,68.76820079999993,68.76820079999993,69.36863139999991,v,1,0.5921995000001061,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
50,c,6,2,26,2,,,,,69.3845996,,69.3693811999999,69.3845996,70.38473539999995,70.38473539999995,70.38473539999995,70.38473539999995,70.38473539999995,71.38436730000012,71.38436730000012,71.96886010000003,c,1,0.5703582000001006,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-150,z,6,3,27,3,,,,,71.98447669999996,,71.96983169999999,71.98447669999996,72.98441449999996,72.98441449999996,72.98441449999996,72.98441449999996,72.98441449999996,73.98445689999994,73.98445689999994,74.60217340000008,z,1,0.6098472999999558,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-50,x,7,0,28,0,,,,,74.61762219999991,,74.60320539999998,74.61762219999991,75.61763889999997,75.61763889999997,75.61763889999997,75.61763889999997,75.61763889999997,76.61762109999995,76.61762109999995,77.20161159999998,x,1,0.5696013000001585,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
150,v,7,1,29,1,,,,,77.21777700000007,,77.20302459999994,77.21777700000007,78.21757079999998,78.21757079999998,78.21757079999998,78.21757079999998,78.21757079999998,79.21731670000008,79.21731670000008,80.00179539999999,v,1,0.7722077000000809,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
50,c,7,2,30,2,,,,,80.01743579999993,,80.00260099999991,80.01743579999993,81.0175698999999,81.0175698999999,81.0175698999999,81.0175698999999,81.0175698999999,82.01727310000001,82.01727310000001,82.51911519999999,c,1,0.4945208999999977,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-150,z,7,3,31,3,,,,,82.53402469999992,,82.52106870000011,82.53402469999992,83.53426160000004,83.53426160000004,83.53426160000004,83.53426160000004,83.53426160000004,84.53392460000009,84.53392460000009,85.10141180000005,z,1,0.5663695000000644,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-50,x,8,0,32,0,,,,,85.11723540000003,,85.10296710000011,85.11723540000003,86.11692960000005,86.11692960000005,86.11692960000005,86.11692960000005,86.11692960000005,87.11699440000007,87.11699440000007,87.63430119999998,x,1,0.5104696000000786,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
150,v,8,1,33,1,,,,,87.65002789999994,,87.63507290000007,87.65002789999994,88.65008499999999,88.65008499999999,88.65008499999999,88.65008499999999,88.65008499999999,89.6500665000001,89.6500665000001,90.1507924,v,1,0.48622869999985596,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
50,c,8,2,34,2,,,,,90.16672339999991,,90.15153370000007,90.16672339999991,91.16658170000005,91.16658170000005,91.16658170000005,91.16658170000005,91.16658170000005,92.16665020000005,92.16665020000005,92.91735889999995,c,1,0.7388416000001143,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-150,z,8,3,35,3,,,,,92.93318399999998,,92.91812129999994,92.93318399999998,93.93315920000009,93.93315920000009,93.93315920000009,93.93315920000009,93.93315920000009,94.93318649999992,94.93318649999992,95.65038460000005,z,1,0.7039037000001827,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-50,x,9,0,36,0,,,,,95.66639250000003,,95.65115209999999,95.66639250000003,96.66625040000008,96.66625040000008,96.66625040000008,96.66625040000008,96.66625040000008,97.66628889999993,97.66628889999993,98.35030439999991,x,1,0.6819755000001351,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
150,v,9,1,37,1,,,,,98.3661975,,98.35108100000002,98.3661975,99.36612760000003,99.36612760000003,99.36612760000003,99.36612760000003,99.36612760000003,100.36614239999994,100.36614239999994,100.83349599999997,v,1,0.459467899999936,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
50,c,9,2,38,2,,,,,100.84926530000007,,100.8342454000001,100.84926530000007,101.84929660000012,101.84929660000012,101.84929660000012,101.84929660000012,101.84929660000012,102.84940819999997,102.84940819999997,103.63341220000007,c,1,0.7832590000000437,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-150,z,9,3,39,3,,,,,103.64925410000001,,103.63416860000007,103.64925410000001,104.64918489999991,104.64918489999991,104.64918489999991,104.64918489999991,104.64918489999991,105.6494255,105.6494255,106.25020139999992,z,1,0.5855736999999408,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-50,x,10,0,40,0,,,,,106.26575180000009,,106.25119790000008,106.26575180000009,107.2655686999999,107.2655686999999,107.2655686999999,107.2655686999999,107.2655686999999,108.26581080000005,108.26581080000005,108.83340780000003,x,1,0.5656461999999465,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
150,v,10,1,41,1,,,,,108.84901820000005,,108.83428219999996,108.84901820000005,109.84877789999996,109.84877789999996,109.84877789999996,109.84877789999996,109.84877789999996,110.84873149999999,110.84873149999999,111.61609920000001,v,1,0.7559699999999339,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
50,c,10,2,42,2,,,,,111.63207020000004,,111.61685560000001,111.63207020000004,112.63202030000002,112.63202030000002,112.63202030000002,112.63202030000002,112.63202030000002,113.63196390000007,113.63196390000007,114.3668118999999,c,1,0.727904499999795,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-150,z,10,3,43,3,,,,,114.38195440000004,,114.36832509999999,114.38195440000004,115.38179560000003,115.38179560000003,115.38179560000003,115.38179560000003,115.38179560000003,116.38172110000005,116.38172110000005,116.88273679999998,z,1,0.49815669999998136,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-50,x,11,0,44,0,,,,,116.8985196000001,,116.88354170000002,116.8985196000001,117.89823619999993,117.89823619999993,117.89823619999993,117.89823619999993,117.89823619999993,118.89852560000008,118.89852560000008,119.4656867000001,x,1,0.5647130999998353,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
150,v,11,1,45,1,,,,,119.48182700000007,,119.46644689999994,119.48182700000007,120.4649687000001,120.4649687000001,120.4649687000001,120.4649687000001,120.4816707,121.46509549999996,121.46509549999996,121.99916660000008,v,1,0.5181599999998525,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
50,c,11,2,46,2,,,,,122.01473460000011,,122.0001198,122.01473460000011,123.01480770000012,123.01480770000012,123.01480770000012,123.01480770000012,123.01480770000012,124.01483630000007,124.01483630000007,124.73225389999993,c,1,0.7149177999999665,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-150,z,11,3,47,3,,,,,124.74810470000011,,124.7331200000001,124.74810470000011,125.74774150000007,125.74774150000007,125.74774150000007,125.74774150000007,125.74774150000007,126.74778149999997,126.74778149999997,127.28190300000006,z,1,0.5282137000001512,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-50,x,12,0,48,0,,,,,127.29763550000007,,127.2826222000001,127.29763550000007,128.29776530000004,128.29776530000004,128.29776530000004,128.29776530000004,128.29776530000004,129.2975922999999,129.2975922999999,130.4658101,x,1,1.1673161999999593,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
150,v,12,1,49,1,,,,,130.48110969999993,,130.46666849999997,130.48110969999993,131.48077560000002,131.48077560000002,131.48077560000002,131.48077560000002,131.48077560000002,132.4807854999999,132.4807854999999,133.18151089999992,v,1,0.6948087000000669,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
50,c,12,2,50,2,,,,,133.19754620000003,,133.18261869999992,133.19754620000003,134.19739260000006,134.19739260000006,134.19739260000006,134.19739260000006,134.19739260000006,135.19717659999992,135.19717659999992,135.79821489999995,c,1,0.6001074000000699,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-150,z,12,3,51,3,,,,,135.81402909999997,,135.79912259999992,135.81402909999997,136.81378470000004,136.81378470000004,136.81378470000004,136.81378470000004,136.81378470000004,137.8137726,137.8137726,138.34872569999993,z,1,0.5211249999999836,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-50,x,13,0,52,0,,,,,138.3637157999999,,138.3505146,138.3637157999999,139.36369639999998,139.36369639999998,139.36369639999998,139.36369639999998,139.36369639999998,140.36348939999993,140.36348939999993,140.96686969999996,x,1,0.593409900000097,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
150,v,13,1,53,1,,,,,140.98037440000007,,140.96877199999994,140.98037440000007,141.9802029,141.9802029,141.9802029,141.9802029,141.9802029,142.98001980000004,142.98001980000004,143.7474403000001,v,1,0.7588060000000496,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
50,c,13,2,54,2,,,,,143.7633866000001,,143.74819909999997,143.7633866000001,144.7632854000001,144.7632854000001,144.7632854000001,144.7632854000001,144.7632854000001,145.7632490000001,145.7632490000001,146.43049369999994,c,1,0.6522566999999526,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-150,z,13,3,55,3,,,,,146.44652139999994,,146.43125080000004,146.44652139999994,147.44645730000002,147.44645730000002,147.44645730000002,147.44645730000002,147.44645730000002,148.44646540000008,148.44646540000008,149.13055299999996,z,1,0.6777974999999969,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-50,x,14,0,56,0,,,,,149.14645640000003,,149.1313156000001,149.14645640000003,150.1462699000001,150.1462699000001,150.1462699000001,150.1462699000001,150.1462699000001,151.1461723,151.1461723,151.7302142000001,x,1,0.5797946000000138,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
150,v,14,1,57,1,,,,,151.74613810000005,,151.73100339999996,151.74613810000005,152.74630389999993,152.74630389999993,152.74630389999993,152.74630389999993,152.74630389999993,153.7460059,153.7460059,154.29696220000005,v,1,0.5448695000000043,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
50,c,14,2,58,2,,,,,154.3128056999999,,154.29773090000003,154.3128056999999,155.31271029999994,155.31271029999994,155.31271029999994,155.31271029999994,155.31271029999994,156.31267750000006,156.31267750000006,156.97982930000012,c,1,0.6542864000000463,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-150,z,14,3,59,3,,,,,156.99581949999993,,156.98059220000005,156.99581949999993,157.99589070000002,157.99589070000002,157.99589070000002,157.99589070000002,157.99589070000002,158.99572360000002,158.99572360000002,159.5298663000001,z,1,0.5312329000000773,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-50,x,15,0,60,0,,,,,159.54572529999996,,159.5306137,159.54572529999996,160.54562650000003,160.54562650000003,160.54562650000003,160.54562650000003,160.54562650000003,161.54553239999996,161.54553239999996,162.0962959000001,x,1,0.5469229000000269,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
150,v,15,1,61,1,,,,,162.1121988,,162.09704729999999,162.1121988,163.09581400000002,163.09581400000002,163.09581400000002,163.09581400000002,163.1124597999999,164.11207349999995,164.11207349999995,164.7128192,v,1,0.5909087,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
50,c,15,2,62,2,,,,,164.72869609999998,,164.7135662999999,164.72869609999998,165.72862280000004,165.72862280000004,165.72862280000004,165.72862280000004,165.72862280000004,166.728658,166.728658,167.3626925000001,c,1,0.6222956999999951,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-150,z,15,3,63,3,,,,,167.37874639999995,,167.3634497999999,167.37874639999995,168.3786204999999,168.3786204999999,168.3786204999999,168.3786204999999,168.3786204999999,169.37862470000005,169.37862470000005,170.12929009999993,z,1,0.7476980000001276,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-50,x,16,0,64,0,,,,,170.1451164,,170.13004410000008,170.1451164,171.1450913000001,171.1450913000001,171.1450913000001,171.1450913000001,171.1450913000001,172.14498219999996,172.14498219999996,172.67920460000005,x,1,0.5200594000000365,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
150,v,16,1,65,1,,,,,172.69504389999997,,172.67993090000004,172.69504389999997,173.6951388,173.6951388,173.6951388,173.6951388,173.6951388,174.694974,174.694974,175.16241390000005,v,1,0.4571937999999136,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
50,c,16,2,66,2,,,,,175.17815900000005,,175.16324379999992,175.17815900000005,176.17823640000006,176.17823640000006,176.17823640000006,176.17823640000006,176.17823640000006,177.17804380000007,177.17804380000007,177.7790586000001,c,1,0.5922815999999784,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-150,z,16,3,67,3,,,,,177.79475989999992,,177.77987159999998,177.79475989999992,178.79451790000007,178.79451790000007,178.79451790000007,178.79451790000007,178.79451790000007,179.7945861999999,179.7945861999999,180.37853339999992,z,1,0.5692563999998583,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-50,x,17,0,68,0,,,,,180.39442520000011,,180.37924550000002,180.39442520000011,181.39438889999997,181.39438889999997,181.39438889999997,181.39438889999997,181.39438889999997,182.39453279999998,182.39453279999998,183.07872380000003,x,1,0.6768475999999737,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
150,v,17,1,69,1,,,,,183.09437309999998,,183.0797887000001,183.09437309999998,184.09423399999991,184.09423399999991,184.09423399999991,184.09423399999991,184.09423399999991,185.09421939999993,185.09421939999993,185.62845220000008,v,1,0.5276535000000422,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
50,c,17,2,70,2,,,,,185.6440659,,185.62940460000004,185.6440659,186.6439938000001,186.6439938000001,186.6439938000001,186.6439938000001,186.6439938000001,187.6439820999999,187.6439820999999,188.22813580000002,c,1,0.5748464000000695,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-150,z,17,3,71,3,,,,,188.2439933999999,,188.22888740000008,188.2439933999999,189.22725250000008,189.22725250000008,189.22725250000008,189.22725250000008,189.2440778,190.24430660000007,190.24430660000007,190.69506950000005,z,1,0.44981400000006033,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-50,x,18,0,72,0,,,,,190.71068530000002,,190.69601000000011,190.71068530000002,191.7107086000001,191.7107086000001,191.7107086000001,191.7107086000001,191.7107086000001,192.7107873,192.7107873,193.31129170000008,x,1,0.5919051000000763,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
150,v,18,1,73,1,,,,,193.32701369999995,,193.31216050000012,193.32701369999995,194.3270417000001,194.3270417000001,194.3270417000001,194.3270417000001,194.3270417000001,195.32689389999996,195.32689389999996,195.7775815,v,1,0.4350450000001729,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
50,c,18,2,74,2,,,,,195.79340700000012,,195.7783320000001,195.79340700000012,196.7935645,196.7935645,196.7935645,196.7935645,196.7935645,197.7938967,197.7938967,198.4868401000001,c,1,0.6527518000000327,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-150,z,18,3,75,3,,,,,198.4905005999999,,198.48783159999994,198.4905005999999,199.49329910000006,199.49329910000006,199.49329910000006,199.49329910000006,199.49329910000006,200.49338949999992,200.49338949999992,201.01065089999997,z,1,0.5066306999999597,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
-50,x,19,0,76,0,,,,,201.02645069999994,,201.01140880000003,201.02645069999994,202.02647920000004,202.02647920000004,202.02647920000004,202.02647920000004,202.02647920000004,203.02633420000006,203.02633420000006,203.72714059999998,x,1,0.6845771999999215,None,01,001,2024-10-16_22h57.47.638,PSY310 Task4,2024.1.5,None,2024-10-16 22h58.08.227879 +0530,
